txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,log_amount,hour,is_weekend,is_night,is_new_device,is_geo_shift,txn_count_1h,cust_txn_n,merchant_fraud_rate,fraud_score,eng_fraud_score,is_fraud_label
TXN00040235,2025-07-29 11:55:36,Wallet,Ahmedabad,Gaming,M1134,C22707,376.37,5.933226138518891,11,0,0,0,0,5,1,0.06818181818181818,0.261,0.027,0
TXN00021055,2025-07-29 11:55:46,Card,Delhi,Fashion,M1284,C58811,21167.45,9.96026714463218,11,0,0,0,0,1,1,0.015873015873015872,0.218,0.077,0
TXN00044405,2025-07-29 11:57:41,UPI,Pune,Electronics,M1441,C42245,1670.02,7.421189497404677,11,0,0,0,0,5,2,0.0,0.086,0.0,0
TXN00017995,2025-07-29 11:57:43,UPI,Chandigarh,Grocery,M1801,C35451,1585.51,7.369291914186492,11,0,0,0,0,6,1,0.05,0.326,0.169,0
TXN00030992,2025-07-29 11:57:52,UPI,Lucknow,Grocery,M1261,C27239,5956.47,8.692401173290893,11,0,0,0,0,4,4,0.03508771929824561,0.072,0.04,0
TXN00007207,2025-07-29 11:57:55,UPI,Chandigarh,Grocery,M1534,C38003,1129.72,7.0306098769425445,11,0,0,0,0,5,1,0.017241379310344827,0.152,0.007,0
TXN00028257,2025-07-29 11:58:06,UPI,Delhi,Gaming,M1384,C68226,3253.84,8.087898398288587,11,0,0,0,0,9,1,0.016666666666666666,0.273,0.161,0
TXN00045132,2025-07-29 11:58:21,UPI,Kochi,Food Delivery,M1386,C58432,7891.2,8.973630208940001,11,0,0,0,0,12,1,0.0,0.186,0.186,0
TXN00019613,2025-07-29 11:59:22,Wallet,Chennai,Travel,M1247,C72691,1131.96,7.032588955903464,11,0,0,0,0,6,2,0.017857142857142856,0.422,0.157,0
TXN00003601,2025-07-29 12:00:10,UPI,Chandigarh,Utilities,M1289,C70140,1832.66,7.5140692484981395,12,0,0,0,0,1,1,0.021739130434782608,0.121,0.008,0
TXN00045931,2025-07-29 12:00:43,UPI,Kolkata,Education,M1163,C87534,5454.96,8.604463868118124,12,0,0,0,0,13,2,0.038461538461538464,0.415,0.188,0
TXN00024285,2025-07-29 12:01:04,UPI,Bengaluru,Fuel,M1026,C52260,1310.5,7.178926799306929,12,0,0,0,0,2,2,0.0,0.07,0.0,0
TXN00033169,2025-07-29 12:01:58,UPI,Mumbai,Fuel,M1592,C57522,1320.06,7.186189723627122,12,0,0,0,0,3,1,0.030303030303030304,0.172,0.012,0
TXN00000938,2025-07-29 12:02:22,UPI,Lucknow,Fuel,M1469,C64430,1597.76,7.3769836077601205,12,0,0,0,0,4,1,0.0,0.154,0.0,0
TXN00013421,2025-07-29 12:03:16,Card,Nagpur,Electronics,M1844,C55701,1835.81,7.515785650361298,12,0,0,0,0,3,3,0.10204081632653061,0.031,0.04,0
TXN00038365,2025-07-29 12:03:59,UPI,Surat,Gaming,M1793,C57889,410.1,6.018836493903833,12,0,0,0,0,9,2,0.041666666666666664,0.316,0.166,0
TXN00035829,2025-07-29 12:04:07,UPI,Chennai,Grocery,M1258,C82657,8199.96,9.012006499570548,12,0,0,0,1,12,1,0.0,0.42,0.367,0
TXN00041429,2025-07-29 12:06:06,UPI,Nagpur,Fashion,M1549,C23756,1579.6,7.365559800770875,12,0,0,0,0,11,3,0.03389830508474576,0.377,0.163,0
TXN00003269,2025-07-29 12:06:41,UPI,Kochi,Grocery,M1837,C83721,1402.37,7.246631765933014,12,0,0,0,0,2,1,0.017543859649122806,0.273,0.007,0
TXN00021384,2025-07-29 12:07:21,UPI,Indore,Utilities,M1241,C62947,1746.45,7.465912861395335,12,0,0,1,0,2,2,0.03125,0.329,0.212,0
TXN00042393,2025-07-29 12:07:27,Wallet,Kolkata,Gaming,M1258,C88556,849.37,6.7456715488890096,12,0,0,0,0,11,1,0.0,0.382,0.15,0
TXN00005898,2025-07-29 12:07:50,Card,Chennai,Food Delivery,M1616,C27976,37696.42,10.537346936081057,12,0,0,0,0,7,1,0.03333333333333333,0.567,0.254,0
TXN00011901,2025-07-29 12:07:53,Wallet,Chandigarh,Utilities,M1361,C11247,1086.09,6.991259680381885,12,0,0,0,0,13,1,0.016666666666666666,0.27,0.156,0
TXN00020139,2025-07-29 12:08:30,Card,Kolkata,Grocery,M1772,C45733,3711.56,8.219476944596519,12,0,0,0,0,11,1,0.031746031746031744,0.41,0.172,0
TXN00027450,2025-07-29 12:09:04,UPI,Kochi,Grocery,M1741,C26001,6152.91,8.724842931140662,12,0,0,0,0,13,4,0.0,0.268,0.177,0
TXN00018668,2025-07-29 12:09:22,UPI,Mumbai,Fuel,M1824,C24736,4238.1,8.352106261543836,12,0,0,0,0,7,1,0.0,0.433,0.164,0
TXN00010612,2025-07-29 12:09:49,UPI,Kolkata,Gaming,M1305,C27220,749.48,6.620713001817696,12,0,0,0,0,7,1,0.038461538461538464,0.183,0.165,0
TXN00044038,2025-07-29 12:12:48,Wallet,Jaipur,Food Delivery,M1527,C35923,279.2,5.635503633902907,12,0,0,0,0,9,2,0.03571428571428571,0.201,0.164,0
TXN00032142,2025-07-29 12:14:04,UPI,Surat,Food Delivery,M1638,C43468,5863.26,8.67663158091918,12,0,0,0,0,1,4,0.05,0.188,0.045,0
TXN00027969,2025-07-29 12:14:52,Card,Hyderabad,Healthcare,M1880,C87121,18147.27,9.806330518345654,12,0,0,0,0,7,2,0.018867924528301886,0.264,0.223,0
TXN00043851,2025-07-29 12:17:31,UPI,Ahmedabad,Travel,M1659,C24706,10847.89,9.291818049587715,12,0,0,0,0,5,2,0.03773584905660377,0.172,0.062,0
TXN00007162,2025-07-29 12:18:46,Wallet,Lucknow,Grocery,M1165,C28703,3052.15,8.023929123529252,12,0,0,0,0,3,1,0.023255813953488372,0.233,0.011,0
TXN00044109,2025-07-29 12:18:56,Card,Nagpur,Grocery,M1801,C80486,26482.56,10.184279442102165,12,0,0,0,0,3,3,0.05,0.243,0.098,0
TXN00035834,2025-07-29 12:20:09,UPI,Hyderabad,Utilities,M1870,C81051,3966.63,8.285924218089345,12,0,0,1,0,13,2,0.03278688524590164,0.593,0.374,1
TXN00001425,2025-07-29 12:20:26,Wallet,Mumbai,Education,M1425,C49393,5733.68,8.654287230273503,12,0,0,0,0,13,1,0.03773584905660377,0.183,0.189,0
TXN00039739,2025-07-29 12:21:56,UPI,Lucknow,Food Delivery,M1242,C12681,1568.07,7.358238366141919,12,0,0,0,1,7,3,0.0,0.573,0.33,0
TXN00013917,2025-07-29 12:21:58,UPI,Chandigarh,Fuel,M1083,C13495,2679.37,7.893710123677032,12,0,0,0,0,4,1,0.0,0.119,0.0,0
TXN00040590,2025-07-29 12:22:18,UPI,Nagpur,Travel,M1493,C39365,5001.12,8.517617101553638,12,0,0,0,0,4,1,0.016129032258064516,0.171,0.026,0
TXN00037285,2025-07-29 12:24:14,UPI,Ahmedabad,Education,M1061,C60257,2613.07,7.868663672708557,12,0,0,0,0,7,2,0.08196721311475409,0.26,0.182,0
TXN00046574,2025-07-29 12:24:39,UPI,Lucknow,Travel,M1559,C52310,7641.34,8.941459117988101,12,0,0,0,0,13,2,0.0,0.339,0.185,0
TXN00007661,2025-07-29 12:24:44,UPI,Surat,Fashion,M1662,C38297,2498.62,7.823893999303121,12,0,0,0,0,1,1,0.03508771929824561,0.216,0.014,0
TXN00006762,2025-07-29 12:25:47,Card,Jaipur,Fashion,M1715,C60932,3744.65,8.228350445643704,12,0,0,0,0,11,1,0.03773584905660377,0.413,0.174,0
TXN00020220,2025-07-29 12:25:58,UPI,Indore,Travel,M1437,C25078,4943.24,8.50597854164864,12,0,0,0,0,4,1,0.0,0.204,0.019,0
TXN00009229,2025-07-29 12:26:13,Card,Kochi,Fashion,M1841,C82451,38363.27,10.55488183667106,12,0,0,0,0,8,1,0.0,0.346,0.242,0
TXN00008942,2025-07-29 12:26:37,Wallet,Bengaluru,Travel,M1675,C20350,2343.32,7.759750660150395,12,0,0,0,0,6,1,0.0,0.368,0.15,0
TXN00023098,2025-07-29 12:28:59,UPI,Mumbai,Fashion,M1615,C29051,13743.72,9.528410029347837,12,0,0,0,0,13,1,0.0425531914893617,0.339,0.222,0
TXN00039917,2025-07-29 12:29:35,Card,Indore,Education,M1249,C77316,3165.89,8.060505312749449,12,0,0,0,0,2,1,0.04918032786885246,0.029,0.023,0
TXN00009632,2025-07-29 12:31:49,UPI,Ahmedabad,Grocery,M1615,C19935,1167.61,7.0635702873317125,12,0,0,0,0,10,1,0.0425531914893617,0.324,0.167,0
TXN00043904,2025-07-29 12:34:25,Wallet,Bengaluru,Grocery,M1893,C74360,2158.95,7.67784035226214,12,0,0,0,0,4,1,0.02127659574468085,0.095,0.008,0
TXN00028344,2025-07-29 12:36:24,Card,Kochi,Fuel,M1085,C49534,1601.99,7.379625914286913,12,0,0,0,0,13,1,0.1,0.179,0.189,0
TXN00011656,2025-07-29 12:37:07,UPI,Pune,Food Delivery,M1523,C20150,825.49,6.717187817974332,12,0,0,0,0,13,3,0.031746031746031744,0.168,0.162,0
TXN00020799,2025-07-29 12:37:25,UPI,Kolkata,Electronics,M1655,C35331,1780.74,7.48534569390657,12,0,0,0,0,3,1,0.0,0.075,0.0,0
TXN00040779,2025-07-29 12:38:06,Card,Delhi,Gaming,M1508,C35311,18307.61,9.815126719986226,12,0,0,1,0,6,1,0.034482758620689655,0.586,0.429,1
TXN00020175,2025-07-29 12:38:29,Card,Lucknow,Education,M1421,C21082,13751.5,9.528975904749613,12,0,0,0,0,10,1,0.014492753623188406,0.225,0.211,0
TXN00016799,2025-07-29 12:39:13,Card,Surat,Fuel,M1261,C15062,3387.48,8.12813672224209,12,0,0,0,0,7,1,0.03508771929824561,0.338,0.17,0
TXN00045432,2025-07-29 12:41:27,UPI,Delhi,Food Delivery,M1727,C58446,375.56,5.931077397092887,12,0,0,0,0,9,1,0.019230769230769232,0.351,0.158,0
TXN00022907,2025-07-29 12:41:37,UPI,Nagpur,Grocery,M1019,C18595,20093.75,9.908213865900215,12,0,0,0,0,11,2,0.05263157894736842,0.258,0.239,0
TXN00008168,2025-07-29 12:41:53,Wallet,Mumbai,Travel,M1320,C72329,720.89,6.5818727727150526,12,0,0,0,0,13,3,0.02,0.415,0.158,0
TXN00035676,2025-07-29 12:42:33,Card,Chennai,Electronics,M1070,C28399,6858.37,8.833370879767985,12,0,0,0,0,11,4,0.0,0.334,0.181,0
TXN00031500,2025-07-29 12:43:43,UPI,Hyderabad,Education,M1055,C88110,2076.91,7.6391178598453875,12,0,0,0,0,7,1,0.045454545454545456,0.272,0.168,0
TXN00019288,2025-07-29 12:43:56,UPI,Jaipur,Fuel,M1412,C22347,6008.32,8.701066876369167,12,0,0,0,0,13,1,0.06779661016949153,0.404,0.203,0
TXN00017299,2025-07-29 12:44:31,UPI,Indore,Fuel,M1597,C16218,31035.93,10.342933064766594,12,0,0,0,0,4,2,0.05555555555555555,0.319,0.106,0
TXN00002832,2025-07-29 12:45:25,Card,Pune,Grocery,M1698,C83337,3323.55,8.10908960558503,12,0,0,0,0,1,2,0.04081632653061224,0.231,0.021,0
TXN00039165,2025-07-29 12:46:59,UPI,Ahmedabad,Grocery,M1472,C76813,2232.93,7.711517645208058,12,0,0,0,0,5,1,0.0,0.094,0.0,0
TXN00016363,2025-07-29 12:48:08,UPI,Kochi,Grocery,M1734,C75296,4056.9,8.308420877401,12,0,0,0,0,13,1,0.0,0.342,0.162,0
TXN00030350,2025-07-29 12:49:12,Card,Kolkata,Electronics,M1274,C71404,15678.69,9.660121523300798,12,0,0,0,0,6,1,0.019230769230769232,0.247,0.218,0
TXN00002873,2025-07-29 12:51:45,UPI,Bengaluru,Travel,M1153,C70920,800.8,6.686859200208406,12,0,0,0,0,5,2,0.0196078431372549,0.096,0.008,0
TXN00030266,2025-07-29 12:52:12,Card,Nagpur,Travel,M1512,C85999,3893.53,8.267328283501472,12,0,0,0,0,5,1,0.0,0.207,0.011,0
TXN00010375,2025-07-29 12:52:18,Card,Indore,Electronics,M1674,C78672,3470.76,8.152416948967074,12,0,0,0,0,11,2,0.022222222222222223,0.171,0.165,0
TXN00043850,2025-07-29 12:52:35,Card,Chandigarh,Food Delivery,M1774,C65935,3165.39,8.060347416682626,12,0,0,0,0,6,1,0.015151515151515152,0.317,0.159,0
TXN00008640,2025-07-29 12:52:37,UPI,Nagpur,Fashion,M1347,C39656,4521.78,8.416882128011869,12,0,0,0,0,11,2,0.015384615384615385,0.287,0.172,0
TXN00045600,2025-07-29 12:52:40,Card,Kolkata,Electronics,M1500,C86025,1273.56,7.1503562999932795,12,0,0,0,0,10,3,0.06451612903225806,0.307,0.175,0
TXN00035191,2025-07-29 12:52:58,Card,Jaipur,Food Delivery,M1576,C58087,2810.3,7.941402288797888,12,0,0,0,0,4,3,0.02,0.205,0.008,0
TXN00042382,2025-07-29 12:53:41,UPI,Surat,Electronics,M1773,C78435,1401.12,7.245740655943161,12,0,0,0,0,3,4,0.023255813953488372,0.167,0.009,0
TXN00029795,2025-07-29 12:53:53,UPI,Jaipur,Gaming,M1038,C27874,8049.08,8.993437308251428,12,0,0,0,0,10,2,0.022727272727272728,0.177,0.195,0
TXN00018437,2025-07-29 12:54:33,Card,Lucknow,Utilities,M1677,C42266,9960.38,9.206470895197763,12,0,0,0,0,10,1,0.019230769230769232,0.204,0.202,0
TXN00022906,2025-07-29 12:54:51,Wallet,Indore,Fashion,M1031,C14616,642.55,6.466999724095387,12,0,0,0,0,6,1,0.034482758620689655,0.258,0.163,0
TXN00040301,2025-07-29 12:58:35,UPI,Lucknow,Gaming,M1882,C85636,4343.26,8.376610712493022,12,0,0,0,0,5,2,0.0,0.111,0.015,0
TXN00045904,2025-07-29 12:58:46,UPI,Chennai,Food Delivery,M1524,C65265,3260.75,8.090019140145857,12,0,0,0,0,12,2,0.018518518518518517,0.305,0.162,0
TXN00023924,2025-07-29 13:00:04,UPI,Mumbai,Food Delivery,M1852,C69066,220.8,5.401776074916267,13,0,0,0,0,11,2,0.037037037037037035,0.304,0.164,0
TXN00016282,2025-07-29 13:00:29,Card,Indore,Utilities,M1128,C58637,952.7,6.860349156584867,13,0,0,0,0,12,2,0.0,0.403,0.15,0
TXN00022960,2025-07-29 13:01:17,Card,Hyderabad,Food Delivery,M1058,C54295,21286.32,9.965866869268723,13,0,0,0,0,10,2,0.02127659574468085,0.212,0.229,0
TXN00000869,2025-07-29 13:02:22,UPI,Ahmedabad,Healthcare,M1167,C85683,775.2,6.654410218934806,13,0,0,0,0,10,1,0.017857142857142856,0.298,0.157,0
TXN00043829,2025-07-29 13:02:30,UPI,Hyderabad,Fashion,M1697,C40083,5342.87,8.583705388573286,13,0,0,0,0,12,3,0.0,0.332,0.172,0
TXN00006797,2025-07-29 13:03:21,Card,Bengaluru,Utilities,M1725,C72657,3031.02,8.016984343046575,13,0,0,0,0,10,1,0.0,0.428,0.152,0
TXN00031371,2025-07-29 13:06:03,UPI,Chennai,Electronics,M1898,C10734,5609.57,8.632407597633451,13,0,0,0,0,7,1,0.0,0.172,0.174,0
TXN00037109,2025-07-29 13:06:42,UPI,Indore,Fashion,M1508,C47438,792.3,6.676201460307957,13,0,0,0,0,8,1,0.034482758620689655,0.387,0.163,0
TXN00016590,2025-07-29 13:07:35,UPI,Delhi,Grocery,M1771,C45672,1955.98,7.579157747619787,13,0,0,0,0,8,1,0.03773584905660377,0.249,0.165,0
TXN00011198,2025-07-29 13:08:03,UPI,Ahmedabad,Fuel,M1870,C59613,459.89,6.133159402810678,13,0,0,1,0,3,1,0.03278688524590164,0.497,0.213,0
TXN00015680,2025-07-29 13:09:21,Wallet,Kolkata,Fuel,M1612,C79028,1468.99,7.293010877028555,13,0,0,0,0,13,2,0.018867924528301886,0.405,0.157,0
TXN00046586,2025-07-29 13:09:27,Wallet,Kolkata,Utilities,M1371,C38712,1434.07,7.268968907491797,13,0,0,0,0,2,1,0.04918032786885246,0.094,0.019,0
TXN00025073,2025-07-29 13:10:23,UPI,Nagpur,Grocery,M1701,C54827,1681.66,7.428131153579956,13,0,0,0,0,12,1,0.018518518518518517,0.4,0.157,0
TXN00004356,2025-07-29 13:10:39,Card,Kolkata,Fashion,M1395,C70321,99149.08,11.504389940805913,13,0,0,0,0,8,1,0.020833333333333332,0.38,0.278,0
TXN00002750,2025-07-29 13:12:06,UPI,Pune,Grocery,M1534,C53164,1913.63,7.557279671458752,13,0,0,0,0,7,1,0.017241379310344827,0.375,0.157,0
TXN00008581,2025-07-29 13:13:04,Card,Surat,Food Delivery,M1883,C58939,7801.62,8.962214853712666,13,0,0,0,0,7,3,0.022727272727272728,0.27,0.194,0
TXN00013200,2025-07-29 13:15:34,UPI,Chennai,Grocery,M1726,C88213,4226.18,8.34929038305262,13,0,0,0,0,5,2,0.05454545454545454,0.099,0.035,0
TXN00013811,2025-07-29 13:16:03,Card,Indore,Fashion,M1674,C58760,3296.1,8.100798573215346,13,0,0,0,0,6,1,0.022222222222222223,0.416,0.164,0
TXN00002474,2025-07-29 13:18:53,Card,Chennai,Fuel,M1876,C52124,12181.88,9.407786966515205,13,0,0,0,0,9,1,0.03125,0.28,0.213,0
TXN00021439,2025-07-29 13:18:56,Wallet,Kochi,Utilities,M1854,C25584,1451.11,7.2807729500910385,13,0,0,0,0,5,3,0.0,0.279,0.0,0
TXN00001141,2025-07-29 13:19:07,UPI,Bengaluru,Grocery,M1248,C68063,6627.69,8.79916247693008,13,0,0,0,0,12,3,0.06382978723404255,0.386,0.205,0
TXN00046786,2025-07-29 13:20:54,UPI,Hyderabad,Education,M1588,C53009,2055.5,7.628760787670479,13,0,0,0,0,4,2,0.038461538461538464,0.086,0.015,0
TXN00043218,2025-07-29 13:22:42,UPI,Chandigarh,Fuel,M1502,C68269,4333.58,8.37437999870776,13,0,0,0,0,1,1,0.03571428571428571,0.263,0.029,0
TXN00024649,2025-07-29 13:23:01,UPI,Nagpur,Travel,M1230,C87614,12453.4,9.429829253111576,13,0,0,0,0,4,1,0.017543859649122806,0.278,0.059,0
TXN00037201,2025-07-29 13:24:21,UPI,Lucknow,Fashion,M1661,C11945,491.61,6.199717785926996,13,0,0,0,0,4,1,0.014925373134328358,0.063,0.006,0
TXN00004664,2025-07-29 13:28:33,UPI,Indore,Food Delivery,M1558,C24642,1104.67,7.008206765046783,13,0,0,0,0,8,1,0.03773584905660377,0.259,0.165,0
TXN00023902,2025-07-29 13:29:16,Wallet,Surat,Utilities,M1580,C86468,661.4,6.49586960307105,13,0,0,0,0,2,2,0.02127659574468085,0.131,0.008,0
TXN00024738,2025-07-29 13:29:42,UPI,Chandigarh,Food Delivery,M1211,C29187,618.13,6.4283152667893795,13,0,0,1,0,1,2,0.014705882352941176,0.42,0.206,0
TXN00008903,2025-07-29 13:29:48,Card,Kochi,Gaming,M1010,C83167,5801.6,8.666061371950972,13,0,0,0,0,13,1,0.020833333333333332,0.435,0.183,0
TXN00017706,2025-07-29 13:32:53,Card,Hyderabad,Healthcare,M1660,C24324,1857.62,7.527589555853032,13,0,0,0,0,13,2,0.0,0.193,0.15,0
TXN00008905,2025-07-29 13:36:36,UPI,Chennai,Food Delivery,M1286,C74880,4613.15,8.436882947958194,13,0,0,0,0,6,2,0.017857142857142856,0.245,0.174,0
TXN00041105,2025-07-29 13:39:04,UPI,Ahmedabad,Fuel,M1877,C23282,689.09,6.536822023868037,13,0,0,0,0,13,1,0.03571428571428571,0.323,0.164,0
TXN00045090,2025-07-29 13:39:26,Card,Hyderabad,Food Delivery,M1013,C78528,1989.92,7.596352122443264,13,0,0,0,0,13,1,0.0,0.423,0.15,0
TXN00001188,2025-07-29 13:39:39,Wallet,Hyderabad,Food Delivery,M1159,C22549,1522.85,7.328995306205663,13,0,0,0,0,4,1,0.017857142857142856,0.006,0.007,0
TXN00037925,2025-07-29 13:39:46,Wallet,Indore,Utilities,M1206,C24934,4678.64,8.450976462876039,13,0,0,0,0,12,1,0.04411764705882353,0.327,0.185,0
TXN00007892,2025-07-29 13:41:22,UPI,Bengaluru,Electronics,M1379,C81186,2781.59,7.931137427640088,13,0,0,0,0,7,4,0.0,0.352,0.15,0
TXN00035260,2025-07-29 13:41:39,Card,Delhi,Fashion,M1669,C24820,1634.78,7.399875033792581,13,0,0,0,0,13,2,0.0,0.352,0.15,0
TXN00015604,2025-07-29 13:47:00,Card,Hyderabad,Travel,M1600,C14687,16097.68,9.686492560033749,13,0,0,0,0,8,1,0.057692307692307696,0.306,0.234,0
TXN00019759,2025-07-29 13:47:08,Card,Nagpur,Utilities,M1755,C70632,3922.21,8.27466547523823,13,0,0,0,0,7,1,0.05357142857142857,0.163,0.182,0
TXN00034271,2025-07-29 13:47:16,Card,Hyderabad,Healthcare,M1033,C81014,4209.08,8.34523692887118,13,0,0,1,0,2,3,0.016666666666666666,0.299,0.22,0
TXN00042278,2025-07-29 13:47:41,UPI,Kochi,Fuel,M1131,C36299,5133.84,8.543803963162512,13,0,0,0,0,2,2,0.013888888888888888,0.173,0.026,0
TXN00012593,2025-07-29 13:49:48,UPI,Lucknow,Fashion,M1141,C64282,803.73,6.690506817431445,13,0,0,0,0,6,1,0.03773584905660377,0.162,0.165,0
TXN00014029,2025-07-29 13:49:50,Card,Jaipur,Fuel,M1380,C52588,8898.76,9.0937795890645,13,0,0,0,1,11,2,0.0,0.544,0.37,0
TXN00015334,2025-07-29 13:51:00,Card,Nagpur,Fashion,M1787,C31970,1012.66,6.921322822203675,13,0,0,0,0,7,4,0.0392156862745098,0.437,0.165,0
TXN00006794,2025-07-29 13:51:34,Wallet,Surat,Fuel,M1815,C48879,538.23,6.290142196032558,13,0,0,0,0,3,1,0.01694915254237288,0.177,0.007,0
TXN00023600,2025-07-29 13:51:55,UPI,Ahmedabad,Fuel,M1635,C11744,2783.35,7.93176973194322,13,0,0,0,1,3,2,0.0,0.268,0.18,0
TXN00015835,2025-07-29 13:52:33,UPI,Nagpur,Electronics,M1529,C70566,9852.79,9.19561143173414,13,0,0,0,0,2,1,0.0,0.09,0.044,0
TXN00028231,2025-07-29 13:53:20,UPI,Kochi,Fuel,M1396,C43815,3285.68,8.097633215715474,13,0,0,0,0,10,3,0.08,0.288,0.186,0
TXN00045446,2025-07-29 13:53:20,UPI,Jaipur,Grocery,M1247,C21693,6281.87,8.745582161436065,13,0,0,0,0,2,1,0.017857142857142856,0.244,0.035,0
TXN00006897,2025-07-29 13:54:42,UPI,Chandigarh,Education,M1879,C51791,4597.49,8.433483267718229,13,0,0,0,0,2,1,0.037037037037037035,0.06,0.031,0
TXN00027717,2025-07-29 13:54:46,UPI,Pune,Grocery,M1219,C73940,2823.97,7.946253024055128,13,0,0,0,0,12,1,0.017241379310344827,0.268,0.157,0
TXN00003780,2025-07-29 13:54:59,UPI,Indore,Fuel,M1486,C82995,1719.49,7.450364412956767,13,0,0,0,0,2,1,0.0,0.157,0.0,0
TXN00040842,2025-07-29 13:55:38,UPI,Kochi,Grocery,M1525,C28108,3187.17,8.067202363457012,13,0,0,0,0,1,2,0.0196078431372549,0.195,0.011,0
TXN00032872,2025-07-29 13:57:38,UPI,Hyderabad,Gaming,M1283,C49819,2780.35,7.930691700324362,13,0,0,0,0,7,1,0.03636363636363636,0.184,0.164,0
TXN00006292,2025-07-29 13:58:52,Wallet,Mumbai,Travel,M1665,C22227,1467.54,7.2920239889466325,13,0,0,0,0,5,3,0.0,0.272,0.0,0
TXN00031445,2025-07-29 14:00:45,UPI,Hyderabad,Utilities,M1680,C64801,6573.28,8.790920345346356,14,0,0,0,0,5,2,0.0625,0.214,0.054,0
TXN00024625,2025-07-29 14:02:10,UPI,Hyderabad,Electronics,M1282,C35708,5203.17,8.557215506277927,14,0,0,0,0,4,1,0.0,0.044,0.021,0
TXN00014753,2025-07-29 14:02:17,Wallet,Jaipur,Electronics,M1670,C86386,812.79,6.701702347460634,14,0,0,1,0,13,1,0.018867924528301886,0.388,0.357,0
TXN00023656,2025-07-29 14:03:08,Card,Ahmedabad,Electronics,M1137,C32176,2475.85,7.814742870530147,14,0,0,0,0,3,2,0.0,0.053,0.0,0
TXN00041161,2025-07-29 14:03:15,UPI,Kochi,Electronics,M1023,C85623,813.57,6.702660366645159,14,0,0,0,0,7,1,0.01694915254237288,0.314,0.157,0
TXN00042565,2025-07-29 14:03:48,UPI,Nagpur,Food Delivery,M1293,C58553,1121.7,7.023491777464733,14,0,0,0,0,11,1,0.05660377358490566,0.349,0.172,0
TXN00039928,2025-07-29 14:03:50,Card,Indore,Grocery,M1784,C15135,7431.72,8.913647154165101,14,0,0,0,0,11,2,0.0,0.244,0.184,0
TXN00016487,2025-07-29 14:05:57,Card,Delhi,Fashion,M1342,C21202,23363.75,10.058983755312678,14,0,0,0,0,11,2,0.0,0.216,0.224,0
TXN00023160,2025-07-29 14:06:57,UPI,Lucknow,Grocery,M1344,C56620,7593.09,8.9351255921832,14,0,0,0,0,2,2,0.02,0.077,0.042,0
TXN00018368,2025-07-29 14:07:34,UPI,Delhi,Food Delivery,M1333,C78668,1474.24,7.2965759674021875,14,0,0,0,0,2,1,0.0,0.228,0.0,0
TXN00020895,2025-07-29 14:09:41,UPI,Mumbai,Travel,M1734,C70684,1030.23,6.938507543521432,14,0,0,0,0,9,1,0.0,0.276,0.15,0
TXN00018022,2025-07-29 14:12:04,UPI,Nagpur,Electronics,M1494,C54270,473.99,6.1632937511814525,14,0,0,0,0,8,1,0.0,0.245,0.15,0
TXN00020274,2025-07-29 14:12:48,UPI,Bengaluru,Education,M1230,C66095,11711.31,9.368395704430041,14,0,0,0,0,1,2,0.017543859649122806,0.03,0.057,0
TXN00002539,2025-07-29 14:15:46,Card,Pune,Grocery,M1790,C65199,2658.31,7.885821969629895,14,0,0,0,0,6,2,0.0,0.214,0.15,0
TXN00018735,2025-07-29 14:16:05,UPI,Kochi,Travel,M1767,C46126,1773.86,7.481476825559422,14,0,0,0,0,13,2,0.05357142857142857,0.299,0.171,0
TXN00012322,2025-07-29 14:17:29,UPI,Lucknow,Healthcare,M1527,C86024,7403.27,8.909812139803208,14,0,0,0,0,7,2,0.03571428571428571,0.173,0.197,0
TXN00002044,2025-07-29 14:18:35,UPI,Mumbai,Utilities,M1009,C14239,141.69,4.960674444942484,14,0,0,0,0,3,1,0.03389830508474576,0.042,0.013,0
TXN00008849,2025-07-29 14:19:37,UPI,Mumbai,Healthcare,M1151,C82174,5828.03,8.670605884712696,14,0,0,0,0,8,1,0.02,0.372,0.183,0
TXN00041349,2025-07-29 14:22:39,UPI,Bengaluru,Grocery,M1439,C24836,2845.06,7.953690860648232,14,0,0,0,0,2,1,0.01694915254237288,0.212,0.007,0
TXN00022969,2025-07-29 14:22:55,UPI,Chandigarh,Food Delivery,M1596,C29837,1440.9,7.273716967312601,14,0,0,0,0,10,3,0.03333333333333333,0.283,0.163,0
TXN00007659,2025-07-29 14:23:38,UPI,Bengaluru,Grocery,M1051,C31102,511.17,6.238656601179331,14,0,0,0,0,13,1,0.0,0.413,0.15,0
TXN00025950,2025-07-29 14:23:50,UPI,Jaipur,Grocery,M1737,C36710,4623.89,8.439207865879903,14,0,0,1,0,5,1,0.02040816326530612,0.482,0.225,0
TXN00033287,2025-07-29 14:23:54,Wallet,Pune,Gaming,M1492,C43888,990.75,6.89947105939444,14,0,0,0,0,5,1,0.0,0.272,0.0,0
TXN00001106,2025-07-29 14:24:08,Card,Kolkata,Electronics,M1595,C83076,3817.47,8.247605097809426,14,0,0,0,0,8,3,0.017543859649122806,0.222,0.167,0
TXN00011028,2025-07-29 14:24:56,UPI,Jaipur,Healthcare,M1372,C20233,8864.11,9.08987862677876,14,0,0,0,0,8,1,0.044444444444444446,0.194,0.207,0
