txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,device_id,amount_inr,is_night,is_new_device,is_geo_shift,txn_count_1h,fraud_score,is_fraud_label
TXN00044699,2025-08-03 15:39:10,Card,Pune,Food Delivery,M1345,C12440,D63630,658.13,0,0,0,9,0.436,0
TXN00005409,2025-08-03 15:39:52,UPI,Kochi,Electronics,M1745,C20145,D66180,2757.8,0,0,0,13,0.377,0
TXN00005958,2025-08-03 15:41:28,UPI,Pune,Gaming,M1786,C89914,D76533,4508.05,0,0,0,6,0.165,0
TXN00045468,2025-08-03 15:41:52,UPI,Jaipur,Healthcare,M1105,C77120,D80128,5473.89,0,0,0,4,0.015,0
TXN00028379,2025-08-03 15:44:58,UPI,Chandigarh,Grocery,M1356,C10858,D60503,896.99,0,0,0,6,0.189,0
TXN00012846,2025-08-03 15:45:26,Card,Lucknow,Fashion,M1596,C16234,D74966,5244.24,0,0,0,12,0.357,0
TXN00025087,2025-08-03 15:46:09,UPI,Bengaluru,Travel,M1354,C78800,D58048,1308.96,0,0,0,10,0.391,0
TXN00018333,2025-08-03 15:49:52,UPI,Lucknow,Grocery,M1606,C72295,D58796,1416.21,0,1,0,5,0.273,0
TXN00034794,2025-08-03 15:50:40,UPI,Bengaluru,Fashion,M1574,C59435,D74608,2604.23,0,0,0,11,0.284,0
TXN00039320,2025-08-03 15:53:24,UPI,Delhi,Fashion,M1851,C58327,D65753,556.66,0,0,0,7,0.276,0
TXN00037482,2025-08-03 15:54:10,Card,Bengaluru,Grocery,M1808,C84709,D90900,22198.97,0,0,0,9,0.263,0
TXN00033245,2025-08-03 15:54:44,Card,Kolkata,Utilities,M1532,C47565,D67585,44225.7,0,0,0,7,0.401,0
TXN00005622,2025-08-03 15:54:56,UPI,Ahmedabad,Fashion,M1610,C69792,D74266,17588.78,0,0,0,3,0.145,0
TXN00029412,2025-08-03 15:55:50,Card,Delhi,Food Delivery,M1584,C63827,D56082,12442.13,0,0,1,5,0.479,0
TXN00026118,2025-08-03 15:56:14,UPI,Chandigarh,Electronics,M1578,C38000,D80428,3660.63,0,0,0,10,0.301,0
TXN00006180,2025-08-03 15:57:22,UPI,Indore,Fashion,M1125,C14267,D74646,25835.18,0,0,0,9,0.37,0
TXN00026129,2025-08-03 15:57:58,Card,Pune,Gaming,M1117,C13241,D68142,8572.39,0,0,0,13,0.308,0
TXN00001997,2025-08-03 15:58:26,UPI,Jaipur,Grocery,M1732,C63066,D62770,837.96,0,0,0,12,0.166,0
TXN00036234,2025-08-03 15:58:48,UPI,Bengaluru,Fuel,M1015,C86840,D80734,4933.19,0,0,0,1,0.215,0
TXN00001028,2025-08-03 15:58:54,Wallet,Surat,Fashion,M1482,C48496,D97191,2053.64,0,0,0,1,0.18,0
TXN00008793,2025-08-03 16:02:06,Card,Bengaluru,Fashion,M1549,C80285,D52752,6798.36,0,0,0,3,0.033,0
TXN00027694,2025-08-03 16:02:37,UPI,Lucknow,Travel,M1039,C73828,D72374,222.94,0,0,0,12,0.217,0
TXN00043285,2025-08-03 16:04:02,Card,Chandigarh,Utilities,M1162,C55239,D64743,39183.87,0,0,0,7,0.41,0
TXN00003351,2025-08-03 16:04:15,Card,Lucknow,Fashion,M1696,C62024,D56704,5353.0,0,0,0,11,0.201,0
TXN00029957,2025-08-03 16:05:33,UPI,Nagpur,Gaming,M1658,C58496,D92743,8634.8,0,0,1,9,0.622,0
TXN00026632,2025-08-03 16:05:43,UPI,Chennai,Fuel,M1413,C51419,D65713,2650.13,0,0,0,12,0.315,0
TXN00017021,2025-08-03 16:06:10,UPI,Chennai,Utilities,M1610,C15903,D95942,3903.65,0,0,0,1,0.124,0
TXN00033784,2025-08-03 16:07:28,Wallet,Chandigarh,Food Delivery,M1000,C41592,D79223,488.33,0,0,0,8,0.327,0
TXN00012581,2025-08-03 16:07:53,Card,Kolkata,Fashion,M1021,C12189,D81406,26843.47,0,0,0,6,0.359,0
TXN00018790,2025-08-03 16:09:10,UPI,Hyderabad,Fuel,M1769,C19106,D98664,2174.68,0,0,0,7,0.408,0
TXN00005743,2025-08-03 16:10:15,UPI,Bengaluru,Utilities,M1146,C72287,D68425,3087.46,0,0,0,13,0.161,0
TXN00013309,2025-08-03 16:12:19,UPI,Nagpur,Fuel,M1503,C14979,D82532,1043.09,0,0,0,2,0.114,0
TXN00040685,2025-08-03 16:13:39,UPI,Chandigarh,Fashion,M1802,C12050,D88320,6370.36,0,0,0,4,0.19,0
TXN00045456,2025-08-03 16:14:39,UPI,Mumbai,Food Delivery,M1520,C60720,D78273,1462.44,0,0,1,3,0.385,0
TXN00026548,2025-08-03 16:15:45,Card,Hyderabad,Food Delivery,M1872,C29336,D58393,3571.53,0,0,0,10,0.259,0
TXN00028850,2025-08-03 16:20:17,UPI,Jaipur,Travel,M1584,C68430,D64410,5699.07,0,0,1,13,0.635,0
TXN00023965,2025-08-03 16:21:57,Wallet,Mumbai,Grocery,M1695,C77857,D53288,333.3,0,0,1,8,0.535,0
TXN00023118,2025-08-03 16:22:55,UPI,Delhi,Fashion,M1412,C78576,D81035,774.95,0,0,0,2,0.203,0
TXN00023349,2025-08-03 16:25:14,UPI,Hyderabad,Fuel,M1431,C10436,D98061,2039.91,0,0,0,7,0.294,0
TXN00009186,2025-08-03 16:26:07,Wallet,Bengaluru,Fuel,M1233,C10245,D92722,803.05,0,0,0,6,0.171,0
TXN00018347,2025-08-03 16:26:57,UPI,Mumbai,Fashion,M1716,C66275,D73103,6150.0,0,0,0,4,0.18,0
TXN00008562,2025-08-03 16:27:00,UPI,Surat,Education,M1146,C30807,D50357,2500.07,0,0,0,12,0.409,0
TXN00029467,2025-08-03 16:27:03,UPI,Kochi,Food Delivery,M1566,C53496,D50022,736.07,0,0,0,13,0.26,0
TXN00039035,2025-08-03 16:27:52,UPI,Kochi,Fuel,M1777,C65398,D69922,2188.09,0,0,0,12,0.367,0
TXN00038350,2025-08-03 16:28:21,UPI,Pune,Grocery,M1848,C30795,D56357,637.42,0,1,1,8,0.724,1
TXN00013292,2025-08-03 16:28:40,Card,Lucknow,Fuel,M1109,C12324,D84350,59641.99,0,0,0,4,0.351,0
TXN00008467,2025-08-03 16:28:53,UPI,Mumbai,Electronics,M1258,C22067,D95056,2318.89,0,0,0,3,0.099,0
TXN00043417,2025-08-03 16:28:54,UPI,Delhi,Healthcare,M1765,C71027,D94837,314.75,0,0,0,1,0.232,0
TXN00033990,2025-08-03 16:29:06,Card,Ahmedabad,Utilities,M1656,C63750,D56161,3717.55,0,0,0,7,0.221,0
TXN00013346,2025-08-03 16:29:30,UPI,Kochi,Gaming,M1790,C28650,D83603,1864.82,0,0,0,8,0.365,0
TXN00036209,2025-08-03 16:30:16,UPI,Mumbai,Food Delivery,M1063,C44536,D64487,3373.04,0,0,0,5,0.145,0
TXN00035235,2025-08-03 16:33:44,UPI,Kolkata,Food Delivery,M1193,C77098,D71511,2881.26,0,0,0,11,0.339,0
TXN00004427,2025-08-03 16:33:50,UPI,Ahmedabad,Fuel,M1142,C40567,D66756,810.26,0,0,0,8,0.18,0
TXN00046984,2025-08-03 16:34:44,UPI,Kolkata,Grocery,M1481,C41947,D57330,5504.76,0,0,0,6,0.315,0
TXN00035629,2025-08-03 16:35:49,UPI,Indore,Fashion,M1284,C82829,D55303,10539.44,0,0,0,12,0.311,0
TXN00005556,2025-08-03 16:36:45,Card,Kochi,Travel,M1005,C45456,D76385,2173.9,0,0,0,10,0.201,0
TXN00009133,2025-08-03 16:36:50,UPI,Surat,Grocery,M1717,C68051,D73712,9415.63,0,0,0,8,0.243,0
TXN00035167,2025-08-03 16:37:16,Wallet,Pune,Electronics,M1401,C57081,D60419,848.08,0,1,0,4,0.493,0
TXN00044097,2025-08-03 16:40:54,UPI,Kochi,Food Delivery,M1751,C83667,D78529,720.56,0,0,0,13,0.171,0
TXN00002051,2025-08-03 16:42:25,Card,Bengaluru,Grocery,M1735,C74815,D54229,4087.12,0,0,0,11,0.438,0
TXN00021871,2025-08-03 16:42:29,UPI,Chandigarh,Utilities,M1574,C64455,D65327,1569.78,0,0,0,1,0.261,0
TXN00026019,2025-08-03 16:43:13,UPI,Mumbai,Grocery,M1159,C55820,D86059,2442.46,0,0,0,11,0.326,0
TXN00033559,2025-08-03 16:43:30,Wallet,Pune,Education,M1878,C82749,D85304,1330.54,0,0,1,4,0.313,0
TXN00019926,2025-08-03 16:43:54,Wallet,Hyderabad,Travel,M1608,C88808,D87919,1916.17,0,0,0,3,0.075,0
TXN00009066,2025-08-03 16:43:54,UPI,Hyderabad,Gaming,M1133,C52062,D90567,2038.25,0,0,0,10,0.38,0
TXN00039254,2025-08-03 16:44:47,UPI,Pune,Travel,M1229,C17484,D68951,2797.74,0,0,0,6,0.231,0
TXN00007685,2025-08-03 16:44:56,Card,Chennai,Grocery,M1742,C39967,D95438,32190.25,0,0,0,12,0.409,0
TXN00000180,2025-08-03 16:45:23,UPI,Mumbai,Healthcare,M1751,C58484,D89565,472.8,0,0,1,10,0.423,0
TXN00010081,2025-08-03 16:46:24,UPI,Nagpur,Food Delivery,M1010,C59507,D85897,319.08,0,0,0,11,0.373,0
TXN00034818,2025-08-03 16:46:58,Card,Chennai,Fuel,M1438,C89718,D79480,1253.68,0,0,1,7,0.472,0
TXN00030116,2025-08-03 16:49:24,UPI,Indore,Education,M1341,C28442,D86810,1633.36,0,0,0,8,0.246,0
TXN00038593,2025-08-03 16:49:40,Card,Pune,Travel,M1137,C37070,D52377,1036.07,0,0,0,12,0.253,0
TXN00032144,2025-08-03 16:52:45,UPI,Indore,Fashion,M1869,C81798,D59642,292.21,0,1,0,10,0.65,0
TXN00007138,2025-08-03 16:53:21,Wallet,Mumbai,Fuel,M1870,C74019,D76823,1577.65,0,0,0,12,0.377,0
TXN00009950,2025-08-03 16:53:40,UPI,Nagpur,Fashion,M1024,C55390,D98064,3537.53,0,0,0,9,0.193,0
TXN00043707,2025-08-03 16:54:47,UPI,Pune,Utilities,M1413,C24819,D85697,2579.88,0,0,0,12,0.216,0
TXN00009863,2025-08-03 16:54:54,UPI,Jaipur,Travel,M1518,C39032,D64526,2616.68,0,0,0,6,0.25,0
TXN00020989,2025-08-03 16:55:50,UPI,Indore,Grocery,M1169,C53502,D59243,2218.87,0,0,0,7,0.38,0
TXN00032325,2025-08-03 16:57:20,Card,Ahmedabad,Grocery,M1161,C75935,D53201,4558.06,0,0,0,3,0.036,0
TXN00030104,2025-08-03 16:57:57,UPI,Indore,Travel,M1331,C51579,D85243,764.28,0,0,0,5,0.07,0
TXN00032184,2025-08-03 16:58:16,UPI,Hyderabad,Food Delivery,M1671,C40410,D54622,7195.88,0,0,0,9,0.244,0
TXN00005609,2025-08-03 17:02:34,Card,Jaipur,Food Delivery,M1891,C52383,D82040,5845.52,0,0,0,4,0.165,0
TXN00020350,2025-08-03 17:03:07,Wallet,Surat,Fashion,M1823,C64755,D83740,301.61,0,0,1,10,0.455,0
TXN00039829,2025-08-03 17:04:58,UPI,Chennai,Utilities,M1556,C79492,D69548,14188.38,0,0,0,8,0.406,0
TXN00002206,2025-08-03 17:05:34,UPI,Mumbai,Gaming,M1730,C49115,D61843,4264.98,0,0,0,10,0.339,0
TXN00014811,2025-08-03 17:06:13,Card,Delhi,Gaming,M1148,C58186,D62352,6474.06,0,0,0,3,0.036,0
TXN00029290,2025-08-03 17:06:52,Card,Kolkata,Electronics,M1006,C18600,D51079,10028.09,0,0,0,7,0.201,0
TXN00031737,2025-08-03 17:08:37,Card,Ahmedabad,Food Delivery,M1674,C79202,D71753,2423.92,0,0,0,13,0.274,0
TXN00025226,2025-08-03 17:09:53,UPI,Hyderabad,Fuel,M1063,C37843,D72881,1143.04,0,0,0,3,0.164,0
TXN00004004,2025-08-03 17:10:15,UPI,Chennai,Food Delivery,M1172,C84417,D92594,1507.07,0,0,0,9,0.268,0
TXN00025038,2025-08-03 17:11:32,Wallet,Hyderabad,Travel,M1433,C10725,D85315,514.58,0,0,0,1,0.187,0
TXN00042463,2025-08-03 17:12:04,UPI,Lucknow,Fuel,M1849,C74035,D98609,1605.19,0,0,1,13,0.573,1
TXN00006996,2025-08-03 17:13:04,UPI,Chennai,Utilities,M1321,C64614,D67577,7086.72,0,0,0,12,0.311,0
TXN00032707,2025-08-03 17:13:35,UPI,Hyderabad,Fashion,M1150,C82470,D73882,47922.39,0,0,0,1,0.398,0
TXN00030624,2025-08-03 17:14:43,Card,Hyderabad,Grocery,M1347,C69331,D99280,4322.82,0,0,0,10,0.362,0
TXN00013919,2025-08-03 17:15:27,UPI,Mumbai,Fashion,M1420,C78939,D70142,3033.43,0,0,0,7,0.398,0
TXN00044803,2025-08-03 17:15:55,UPI,Mumbai,Fuel,M1079,C85559,D54947,5529.77,0,0,0,5,0.227,0
TXN00001573,2025-08-03 17:16:41,UPI,Indore,Fashion,M1370,C52407,D61540,5148.51,0,0,0,3,0.275,0
TXN00045699,2025-08-03 17:17:36,Card,Nagpur,Healthcare,M1678,C22420,D54346,2089.79,0,0,0,5,0.021,0
TXN00045803,2025-08-03 17:19:16,Card,Nagpur,Grocery,M1201,C43394,D61871,3135.12,0,0,0,2,0.016,0
TXN00001101,2025-08-03 17:19:27,Card,Jaipur,Electronics,M1148,C13805,D58799,783.35,0,0,1,11,0.556,0
TXN00026527,2025-08-03 17:19:28,Card,Kochi,Electronics,M1153,C78060,D53925,2507.84,0,0,0,10,0.235,0
TXN00025970,2025-08-03 17:19:35,UPI,Nagpur,Food Delivery,M1340,C26595,D63119,2452.29,0,0,0,9,0.42,0
TXN00042412,2025-08-03 17:20:02,Card,Nagpur,Utilities,M1274,C46883,D77262,3115.68,0,0,0,2,0.012,0
TXN00033728,2025-08-03 17:20:22,Wallet,Lucknow,Healthcare,M1612,C18270,D67180,1309.53,0,0,0,1,0.102,0
TXN00038257,2025-08-03 17:21:33,UPI,Jaipur,Food Delivery,M1043,C14209,D58906,9303.28,0,0,0,6,0.342,0
TXN00037568,2025-08-03 17:21:43,UPI,Lucknow,Fuel,M1813,C45308,D82360,1467.08,0,0,0,6,0.284,0
TXN00030785,2025-08-03 17:22:50,UPI,Mumbai,Food Delivery,M1628,C56477,D79021,1902.89,0,0,0,11,0.262,0
TXN00013889,2025-08-03 17:23:07,Card,Nagpur,Electronics,M1413,C73716,D71766,11428.61,0,0,0,7,0.308,0
TXN00001226,2025-08-03 17:23:36,Wallet,Indore,Healthcare,M1090,C82645,D65535,578.87,0,0,0,10,0.354,0
TXN00015945,2025-08-03 17:23:49,UPI,Indore,Fashion,M1268,C33204,D61312,2658.52,0,0,0,1,0.093,0
TXN00034386,2025-08-03 17:25:56,Card,Mumbai,Grocery,M1280,C10899,D60294,6310.29,0,0,0,7,0.181,0
TXN00013111,2025-08-03 17:27:55,Card,Ahmedabad,Gaming,M1759,C44223,D67456,25224.18,0,0,0,7,0.437,0
TXN00013566,2025-08-03 17:28:07,Card,Kochi,Travel,M1546,C11870,D83948,19937.92,0,0,0,3,0.185,0
TXN00028590,2025-08-03 17:30:07,Wallet,Jaipur,Utilities,M1771,C46877,D73590,266.97,0,0,0,1,0.148,0
TXN00015300,2025-08-03 17:30:43,UPI,Jaipur,Travel,M1275,C17183,D58916,9393.53,0,0,0,3,0.041,0
TXN00038550,2025-08-03 17:31:49,Card,Nagpur,Healthcare,M1522,C47871,D96903,1418.04,0,0,0,3,0.013,0
TXN00031159,2025-08-03 17:33:44,Wallet,Bengaluru,Education,M1612,C65361,D53639,1444.5,0,0,0,1,0.197,0
TXN00010462,2025-08-03 17:34:14,UPI,Indore,Food Delivery,M1155,C87204,D90652,3078.49,0,0,0,6,0.293,0
TXN00028420,2025-08-03 17:34:22,Card,Bengaluru,Gaming,M1288,C44194,D60410,3065.91,0,0,0,1,0.127,0
TXN00040780,2025-08-03 17:34:22,UPI,Jaipur,Fuel,M1594,C58418,D91052,9429.79,0,0,0,9,0.311,0
TXN00047651,2025-08-03 17:34:26,Wallet,Kolkata,Fashion,M1783,C77663,D93820,581.97,0,0,0,8,0.29,0
TXN00025131,2025-08-03 17:35:27,Card,Mumbai,Fashion,M1128,C65648,D67548,19563.5,0,0,0,6,0.367,0
TXN00039903,2025-08-03 17:36:08,UPI,Lucknow,Food Delivery,M1878,C15172,D68519,7302.9,0,0,0,6,0.263,0
TXN00042025,2025-08-03 17:36:32,UPI,Pune,Fashion,M1760,C86304,D64743,1148.34,0,0,0,13,0.334,0
TXN00039448,2025-08-03 17:37:04,UPI,Indore,Education,M1538,C24249,D58797,466.78,0,0,0,8,0.329,0
TXN00040184,2025-08-03 17:37:52,UPI,Chennai,Gaming,M1141,C81276,D96643,4809.29,0,0,0,3,0.209,0
TXN00015389,2025-08-03 17:38:50,UPI,Pune,Food Delivery,M1853,C12662,D89040,16014.77,0,0,0,13,0.369,0
TXN00026312,2025-08-03 17:39:05,Wallet,Nagpur,Grocery,M1694,C70855,D50637,7187.76,0,0,0,6,0.347,0
TXN00047865,2025-08-03 17:39:08,UPI,Kolkata,Grocery,M1352,C42995,D55755,15720.02,0,1,0,12,0.562,0
TXN00005862,2025-08-03 17:39:35,UPI,Surat,Healthcare,M1360,C58277,D85717,329.06,0,0,0,9,0.269,0
TXN00006351,2025-08-03 17:39:50,UPI,Kochi,Travel,M1674,C72792,D95367,6581.05,0,1,0,6,0.431,0
TXN00000183,2025-08-03 17:40:04,Card,Surat,Travel,M1788,C88448,D59227,19110.44,0,0,0,2,0.186,0
TXN00043900,2025-08-03 17:40:54,Card,Chandigarh,Grocery,M1793,C73952,D61758,6796.43,0,0,0,5,0.157,0
TXN00017667,2025-08-03 17:43:02,Wallet,Chennai,Food Delivery,M1241,C72961,D86684,2883.66,0,0,0,7,0.302,0
TXN00010022,2025-08-03 17:43:11,UPI,Delhi,Grocery,M1736,C77079,D95543,474.52,0,0,0,2,0.271,0
TXN00035079,2025-08-03 17:43:29,Card,Chandigarh,Healthcare,M1660,C64060,D77907,4266.23,0,0,0,2,0.277,0
TXN00011763,2025-08-03 17:43:47,Card,Ahmedabad,Fuel,M1142,C10433,D53338,9283.93,0,0,0,2,0.055,0
TXN00025693,2025-08-03 17:44:42,Card,Nagpur,Grocery,M1435,C57892,D73875,5253.59,0,0,0,1,0.087,0
TXN00022136,2025-08-03 17:44:51,UPI,Pune,Travel,M1417,C22434,D65492,4413.54,0,0,0,5,0.104,0
TXN00042480,2025-08-03 17:48:46,UPI,Pune,Travel,M1739,C61436,D61585,3114.25,0,0,0,5,0.237,0
TXN00041474,2025-08-03 17:48:51,Card,Indore,Grocery,M1068,C10498,D84803,7211.63,0,0,0,1,0.261,0
TXN00015967,2025-08-03 17:51:32,Card,Bengaluru,Grocery,M1579,C15958,D90927,2288.65,0,0,0,3,0.044,0
TXN00032794,2025-08-03 17:51:56,Card,Ahmedabad,Fuel,M1003,C28748,D70298,3798.85,0,0,0,5,0.046,0
TXN00005251,2025-08-03 17:52:28,UPI,Hyderabad,Electronics,M1069,C80033,D80596,1744.58,0,0,0,10,0.339,0
TXN00012776,2025-08-03 17:52:44,UPI,Chandigarh,Fashion,M1484,C24973,D85444,10185.86,0,0,0,2,0.116,0
TXN00017365,2025-08-03 17:53:13,UPI,Kolkata,Grocery,M1715,C88926,D94006,2224.16,0,0,0,9,0.389,0
TXN00044508,2025-08-03 17:53:45,Card,Surat,Electronics,M1486,C74236,D58343,53204.08,0,0,0,9,0.526,0
TXN00012272,2025-08-03 17:54:02,Card,Ahmedabad,Food Delivery,M1266,C10558,D85950,5004.56,0,0,0,8,0.286,0
TXN00014748,2025-08-03 17:54:11,Card,Mumbai,Grocery,M1135,C89043,D81556,7259.7,0,0,0,5,0.225,0
TXN00000614,2025-08-03 17:54:50,Card,Nagpur,Travel,M1006,C70268,D55978,10846.82,0,1,0,10,0.6,0
TXN00001442,2025-08-03 17:54:51,UPI,Kolkata,Travel,M1402,C40169,D57691,2427.3,0,0,0,11,0.282,0
TXN00046107,2025-08-03 17:56:34,Card,Chennai,Grocery,M1593,C62915,D62025,4461.22,0,0,0,4,0.195,0
TXN00026807,2025-08-03 17:56:48,UPI,Kochi,Grocery,M1706,C29548,D95398,201.6,0,0,0,9,0.395,0
TXN00003690,2025-08-03 17:58:20,UPI,Pune,Healthcare,M1325,C87849,D59396,512.1,0,0,0,12,0.416,0
TXN00006753,2025-08-03 18:00:48,UPI,Indore,Travel,M1859,C62936,D97950,3834.36,0,0,0,2,0.039,0
TXN00044257,2025-08-03 18:01:37,Card,Nagpur,Fuel,M1005,C24686,D61151,24199.36,0,0,0,11,0.357,0
TXN00029164,2025-08-03 18:02:29,Wallet,Indore,Healthcare,M1846,C70863,D81179,1910.23,0,0,0,8,0.389,0
TXN00000575,2025-08-03 18:02:31,UPI,Mumbai,Fashion,M1421,C20653,D73681,2091.54,0,0,0,4,0.081,0
TXN00046426,2025-08-03 18:03:40,Card,Pune,Fashion,M1525,C78739,D91529,2609.55,0,0,0,5,0.155,0
TXN00024366,2025-08-03 18:03:42,UPI,Ahmedabad,Fuel,M1813,C32068,D59861,6683.62,0,0,0,10,0.254,0
TXN00038362,2025-08-03 18:04:00,UPI,Kochi,Travel,M1884,C36900,D78317,4517.62,0,0,0,7,0.23,0
TXN00032667,2025-08-03 18:04:30,UPI,Jaipur,Travel,M1850,C46635,D91174,2063.15,0,0,0,1,0.085,0
TXN00033049,2025-08-03 18:05:46,UPI,Kolkata,Utilities,M1379,C28385,D86334,1012.47,0,0,0,3,0.018,0
TXN00014140,2025-08-03 18:05:58,UPI,Surat,Gaming,M1872,C33081,D68514,6294.6,0,0,1,8,0.454,0
TXN00009285,2025-08-03 18:07:37,UPI,Indore,Travel,M1888,C74596,D77838,1122.55,0,0,0,9,0.284,0
TXN00038723,2025-08-03 18:08:11,Card,Chandigarh,Grocery,M1394,C68057,D72403,21938.11,0,0,0,11,0.39,0
TXN00011380,2025-08-03 18:09:23,UPI,Ahmedabad,Healthcare,M1172,C11298,D66912,1429.67,0,1,0,6,0.521,0
TXN00001828,2025-08-03 18:09:26,UPI,Chennai,Grocery,M1870,C42275,D68425,1884.12,0,0,1,9,0.454,0
TXN00028807,2025-08-03 18:09:34,UPI,Chennai,Grocery,M1506,C53741,D71618,179.53,0,1,1,11,0.671,0
TXN00034026,2025-08-03 18:10:05,Card,Jaipur,Fuel,M1272,C11689,D67749,1498.33,0,0,0,5,0.088,0
TXN00013865,2025-08-03 18:11:21,UPI,Chandigarh,Food Delivery,M1888,C57484,D90397,212.45,0,0,0,12,0.263,0
TXN00042662,2025-08-03 18:11:23,Wallet,Ahmedabad,Grocery,M1710,C35784,D98510,7073.78,0,0,0,7,0.34,0
TXN00011840,2025-08-03 18:12:55,Card,Mumbai,Electronics,M1272,C29589,D65089,1701.87,0,0,0,6,0.303,0
TXN00033255,2025-08-03 18:13:35,UPI,Ahmedabad,Fuel,M1107,C26359,D93323,11056.07,0,0,0,13,0.347,0
TXN00043033,2025-08-03 18:13:57,Wallet,Surat,Grocery,M1299,C33716,D96815,623.0,0,0,0,8,0.32,0
TXN00030495,2025-08-03 18:14:05,UPI,Hyderabad,Healthcare,M1341,C35317,D70998,2371.76,0,0,0,13,0.381,0
TXN00017502,2025-08-03 18:14:21,UPI,Delhi,Gaming,M1170,C81693,D62886,11408.95,0,0,0,2,0.17,0
TXN00041100,2025-08-03 18:14:29,UPI,Ahmedabad,Travel,M1689,C15028,D94482,2352.32,0,0,0,7,0.357,0
TXN00033072,2025-08-03 18:14:56,Card,Kolkata,Healthcare,M1167,C12241,D77489,7329.89,0,1,0,13,0.508,0
TXN00011546,2025-08-03 18:15:36,UPI,Kochi,Electronics,M1463,C73016,D59861,4279.21,0,0,0,1,0.159,0
TXN00045732,2025-08-03 18:16:27,Card,Bengaluru,Fuel,M1164,C47088,D85256,9532.88,0,1,0,3,0.494,0
TXN00013206,2025-08-03 18:17:34,UPI,Kochi,Electronics,M1841,C67015,D88159,482.99,0,0,0,6,0.311,0
TXN00043137,2025-08-03 18:18:46,Card,Lucknow,Grocery,M1194,C83136,D63760,15597.68,0,0,0,8,0.393,0
TXN00012934,2025-08-03 18:18:56,UPI,Kolkata,Travel,M1480,C61402,D50799,530.64,0,0,0,7,0.275,0
TXN00007075,2025-08-03 18:19:08,Card,Delhi,Fuel,M1740,C41754,D65056,8056.09,0,0,0,12,0.338,0
TXN00030381,2025-08-03 18:22:42,Card,Bengaluru,Food Delivery,M1809,C46918,D96136,5243.42,0,0,0,4,0.218,0
TXN00005777,2025-08-03 18:22:48,Card,Pune,Grocery,M1673,C65927,D75931,35238.63,0,0,0,11,0.548,0
TXN00010381,2025-08-03 18:24:02,Card,Kochi,Electronics,M1141,C61550,D50907,5637.19,0,0,0,4,0.183,0
TXN00046506,2025-08-03 18:24:16,UPI,Nagpur,Travel,M1544,C24695,D70312,2131.47,0,0,0,3,0.043,0
TXN00020336,2025-08-03 18:24:38,UPI,Kochi,Grocery,M1284,C10027,D61536,777.16,0,1,0,10,0.521,0
TXN00027441,2025-08-03 18:25:25,UPI,Surat,Education,M1639,C78452,D50963,4342.16,0,0,0,11,0.162,0
TXN00046172,2025-08-03 18:25:43,UPI,Hyderabad,Utilities,M1169,C76345,D85115,699.15,0,0,0,7,0.221,0
TXN00032674,2025-08-03 18:27:48,UPI,Nagpur,Travel,M1876,C73560,D57144,3217.68,0,0,0,6,0.367,0
TXN00029724,2025-08-03 18:28:56,UPI,Kolkata,Utilities,M1413,C78887,D97504,1821.45,0,0,0,8,0.379,0
TXN00024175,2025-08-03 18:29:51,UPI,Jaipur,Food Delivery,M1577,C34612,D54142,772.57,0,0,0,13,0.348,0
TXN00014315,2025-08-03 18:29:59,UPI,Bengaluru,Fuel,M1413,C22717,D71563,1020.56,0,0,0,2,0.158,0
TXN00003360,2025-08-03 18:30:22,Card,Bengaluru,Food Delivery,M1013,C29732,D88226,8383.21,0,0,0,7,0.349,0
TXN00039931,2025-08-03 18:31:18,UPI,Delhi,Travel,M1396,C31179,D62891,2125.11,0,0,0,3,0.216,0
TXN00018690,2025-08-03 18:32:37,Card,Kolkata,Utilities,M1642,C73535,D82650,6228.78,0,1,0,7,0.588,0
TXN00020712,2025-08-03 18:32:40,UPI,Hyderabad,Grocery,M1359,C20252,D62049,8987.89,0,0,0,8,0.393,0
TXN00033802,2025-08-03 18:32:58,UPI,Jaipur,Gaming,M1822,C46987,D69102,3293.67,0,0,0,6,0.189,0
TXN00027733,2025-08-03 18:34:16,Card,Kochi,Grocery,M1801,C77758,D67489,3537.51,0,0,0,8,0.414,0
TXN00003452,2025-08-03 18:34:50,UPI,Surat,Gaming,M1015,C83495,D60766,858.17,0,0,0,4,0.226,0
TXN00008904,2025-08-03 18:35:33,Card,Bengaluru,Gaming,M1305,C65557,D74942,1948.67,0,0,0,6,0.435,0
TXN00017462,2025-08-03 18:35:34,UPI,Chandigarh,Fuel,M1046,C14152,D76659,859.48,0,0,0,12,0.267,0
TXN00006130,2025-08-03 18:35:47,Card,Bengaluru,Fashion,M1396,C80761,D98460,5756.2,0,0,0,12,0.429,0
TXN00027022,2025-08-03 18:36:36,UPI,Nagpur,Gaming,M1801,C22348,D54126,3502.86,0,0,0,7,0.233,0
TXN00023168,2025-08-03 18:36:50,Card,Bengaluru,Grocery,M1038,C33515,D98375,14896.82,0,0,0,1,0.131,0
TXN00047137,2025-08-03 18:38:44,Wallet,Kochi,Electronics,M1605,C89309,D80695,2287.49,0,0,0,10,0.268,0
TXN00009856,2025-08-03 18:40:47,UPI,Kochi,Fashion,M1380,C27037,D69733,9668.28,0,0,0,10,0.165,0
TXN00033765,2025-08-03 18:41:02,Card,Kolkata,Travel,M1838,C32026,D57118,9990.41,0,0,0,5,0.238,0
